review_paper_id,review_title,table_label,table_caption,row_index,row_text,organism_guess,cited_doi,cited_pmid,cited_title,cited_year,cited_source,matched_candidate_paper_id
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,5,"PP, PE, PET, and PVC | Chlorella sp. and Phaeodactylum tricornutum | 96 h | 25 ± 1 °C | 7 | The experiments showed that microplastics stopped the growth of Phaeodactylum tricornutum with an inhibition ratio of up to 21.1%. On the other hand, Chlorella sp. showed a strong ability to respond to microplastics. It was also seen that microalgae might be used as an alternative bio-solution to clean up microplastics. | Microplastics inhibited P. tricornutum growth by up to 21.1%, according to experimental results. However, Chlorella sp. adapted well to microplastics. SEM and TEM photos confirmed the harmful effects of tested microplastics on both microalgae, including variations in critical enzyme concentrations. | [58]",Chlorella Phaeodactylum tricornutum,10.1016/j.scitotenv.2020.138146,32222515,Different interaction performance between microplastics and microalgae: the bio-elimination potential of Chlorella sp. L38 and Phaeodactylum tricornutum MASCC-0025,,,Pe34dcf1eb094
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,6,"PE, PP and PS | Marine microbes | 54 days | 25–30 °C | <2 | They used the solar simulator to make the microplastic undergo photodegradation. However, the leachates of the microplastic degraded can have varied effects on oceanic microorganisms. | From this research, it is found that, while microalgae can help in degrade microplastic, microplastic can harm or inhibit the growth of microalgae, by the leaching of its additives. | [45]",,10.1016/j.jhazmat.2019.121065,31518809,Photochemical dissolution of buoyant microplastics to dissolved organic carbon : rates and microbial impacts,,,Pe3e8a9bc9b7e
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,7,"Plastic polymer (disposable mask) | Chlorella sp. | 3 months | 24–26 °C | 7–8 | The surface membrane of Chlorella sp. cells was shown to be damaged based on the results of the SEM examination. Disposable masks have resulted in declining water quality and adverse effects on microalgae due to their growth-inhibiting properties. | Research has revealed that worn disposable masks can harbour a variety of microorganisms, making them a significant environmental concern. | [116]",Chlorella,10.1007/s11356-023-27651-5,37256394,Impact of disposable mask microplastics pollution on the aquatic environment and microalgae growth,,,P62d1b1492828
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,8,"Polystyrene | Spirulina platensis | 30 days | 23 ± 2 °C | 7 | The Fourier Transform Infrared (FTIR) study reveals a discernible alteration in the functional group on the Styrofoam material. The SEM-EDX test findings indicate that polystyrene possesses the potential to serve as a source of nutrition, particularly in terms of carbon, for the photosynthetic activities of S. platensis. The culture experienced a notable increase in carbon content, namely by 24.56%. | SEM-EDX tests indicate that polystyrene can provide S. platensis with nutritious carbon for photosynthesizing. It is found that while carbon content increase in a culture, Styrofoam also damage S. Platensis cell. | [117]",Spirulina platensis,10.3390/toxics9030043,33652846,Interaction between styrofoam and microalgae Spirulina platensis in brackish water system,,,P0bf32bd8bf33
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,9,"Polyethylene terephthalate | Spirulina sp. | 14 days |  |  | The findings suggest that the presence of Spirulina sp. impacts the salinity system of medium-added PET. However, the highest increase occurred during the PET augmentation in media containing a salinity of 7 parts per thousand (ppt). It indicates that PET salinization can be degraded by Spirulina sp. when utilized as a source of polysaccharides. Polyethylene terephthalate (PET) exhibits resistance to degradation due to its aromatic component. | PET and salinity, lowered Spirulina sp. growth rate by 0.174 day–1 and nitrogen elimination rates in culture. However, the salinity system on medium-added PET showed that Spirulina sp. can breakdown PET in water with a salinity of 7 ppt. | [118]",Spirulina,10.1007/s11356-021-16286-z,34480706,The effect of salinity on the interaction between microplastic polyethylene terephthalate (PET) and microalgae Spirulina sp,,,P5425599a655d
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 2,The relationship of microorganisms in degrading microplastic and the related Sustainable Development Goals (SDGs).,1,"Image 8 | Good Health and Well-beingMicroorganisms can contribute to the reduction of microplastic pollution, which can have adverse effects on human health. By degrading microplastics, microorganisms help mitigate the potential risks associated with microplastic ingestion and exposure. | [80]",,10.3390/polym14112275,35683947,Biodeterioration of microplastics: a promising step towards plastics waste management,,,Pff9ff295f5c0
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 2,The relationship of microorganisms in degrading microplastic and the related Sustainable Development Goals (SDGs).,2,"Image 9 | Industry, Innovation, and InfrastructureMicroorganisms offer a potential biotechnological approach for improving the biodegradation of plastics. Research on the enzymes and mechanisms involved in microplastic degradation by microorganisms can lead to innovative solutions and technologies for plastic waste management. | [81]",,10.3390/w14244053,,Microplastic accumulation and degradation in environment via biotechnological approaches,,,P08c07a8ddb3d
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 2,The relationship of microorganisms in degrading microplastic and the related Sustainable Development Goals (SDGs).,3,"Image 10 | Responsible Consumption and ProductionMicroorganisms play a role in the biodegradation of microplastics, reducing plastic waste in the environment. By degrading microplastics, microorganisms support the goal of responsible consumption and production by promoting the circular economy and reducing the accumulation of plastic waste. | [80]",,10.3390/polym14112275,35683947,Biodeterioration of microplastics: a promising step towards plastics waste management,,,Pff9ff295f5c0
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 2,The relationship of microorganisms in degrading microplastic and the related Sustainable Development Goals (SDGs).,4,"Image 11 | Life Below WaterBacteria and algae aid in deleting microplastics in marine environments. By breaking down microplastics, microorganisms help mitigate the negative impacts of plastic pollution on marine ecosystems and preserve marine life. | [82]",,10.3389/fmicb.2023.1127308,36876073,Microbial colonization and degradation of marine microplastics in the plastisphere: a review,,,Pfb7a1b09fa7d
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 2,The relationship of microorganisms in degrading microplastic and the related Sustainable Development Goals (SDGs).,5,"Image 12 | Life on LandMicroorganisms also play a role in the degradation of microplastics in terrestrial environments. By breaking down microplastics, microorganisms contribute to the restoration and preservation of land ecosystems, reducing the harmful effects of plastic pollution on biodiversity and soil health. | [82]",,10.3389/fmicb.2023.1127308,36876073,Microbial colonization and degradation of marine microplastics in the plastisphere: a review,,,Pfb7a1b09fa7d
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,1,"Populus | PsiSKP2B; PtabZIP1L; PeFUS3; PtrABR1-PtrYY1 module | Promoting lateral root growth | [26−28,39]",Populus,10.1111/tpj.13413,27813246,Poplar PtabZIP1-like enhances lateral root formation and biomass growth under drought stress,2017,The Plant Journal,P4c3f4265ea1a
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,1,"Populus | PsiSKP2B; PtabZIP1L; PeFUS3; PtrABR1-PtrYY1 module | Promoting lateral root growth | [26−28,39]",Populus,10.3390/ijms241813748,37762051,PtrABR1 increases tolerance to drought stress by enhancing lateral root formation in Populus trichocarpa,2023,International Journal of Molecular Sciences,P04f2d5ed3e32
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,1,"Populus | PsiSKP2B; PtabZIP1L; PeFUS3; PtrABR1-PtrYY1 module | Promoting lateral root growth | [26−28,39]",Populus,10.1111/pce.15163,39318109,PeFUS3 drives lateral root growth via auxin and ABA signalling under drought stress in populus,2025,"Plant, Cell & Environment",Pe39808973137
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,2,MicroRNA319 | Decreasing density of lateral roots | [29],MicroRNA319,10.3390/plants14162494,40872117,MicroRNA319-TCP19-IAA3.2 module mediates lateral root growth in Populus tomentosa,2025,Plants,Pf3777af39478
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,3,"PagWOX11/12a | Improving adventitious root development; promoting root elongation and biomass | [31,40]",PagWOX11/12a,10.1093/jxb/erac345,36001042,PagWOX11/12a positively regulates the PagSAUR36 gene that enhances adventitious root development in poplar,2022,Journal of Experimental Botany,Pc45380239d17
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,3,"PagWOX11/12a | Improving adventitious root development; promoting root elongation and biomass | [31,40]",PagWOX11/12a,10.1093/jxb/erz490,31665748,WUSCHEL-related homeobox gene PagWOX11/12a responds to drought stress by enhancing root elongation and biomass growth in poplar,2020,Journal of Experimental Botany,P99f236aeabbe
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,4,MicroRNA390 | Stimulating lateral root development | [30],MicroRNA390,10.1104/pp.17.01559,29717017,The MicroRNA390/TRANS-ACTING SHORT INTERFERING RNA3 module mediates lateral root growth under salt stress via the auxin pathway,2018,Plant Physiology,Pef8c0a612ec6
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,5,PuZFP1 | Inhibiting lateral root emergence; promoting adventitious root elongation | [36],PuZFP1,10.1093/plphys/kiaf181,40366207,PuUBL5-mediated ZINC FINGER PROTEIN 1 stability is critical for root development under drought stress in Populus ussuriensis,2025,Plant Physiology,P3baef0fc42ef
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,6,Malus | MdARF3 | Promoting root elongation | [32],Malus,10.1093/hr/uhae051,38706578,MdARF3 switches the lateral root elongation to regulate dwarfing in apple plants,2024,Horticulture Research,Pc450c55563fe
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,7,MdSIZ1 | Promoting lateral root formation | [34],MdSIZ1,10.1111/nph.16978,33006771,Apple SUMO E3 ligase MdSIZ1 facilitates SUMOylation of MdARF8 to regulate lateral root formation,2021,New Phytologist,P24a3255ebc74
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,8,miR156/SPLs/NLP7 module | Stimulating lateral root development | [35],miR156/SPLs/NLP7,10.1007/s00425-025-04688-z,40325197,Involvement of the miR156/SPLs/NLP7 modules in plant lateral root development and nitrogen uptake,2025,Planta,P604592f09dd1
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,9,MhIDA | Increasing primary root length and lateral root number | [33],MhIDA,10.1007/s00299-025-03492-z,40304744,MhIDA small peptides modulate the growth and development of roots in Malus hupehensis,2025,Plant Cell Reports,P3f647dce07cc
P07d196d12ffd,"Optimizing nitrogen use efficiency in forest plantations: mechanistic insights from Arabidopsis, crops, and natural forestry ecosystems",Table 1,Key genes of root system architecture regulation in woody plants.,10,Citrus | CcRR5 | Promoting root length and lateral root number | [37],Citrus,10.3389/fpls.2023.1170825,37139114,CcRR5 interacts with CcRR14 and CcSnRK2s to regulate the root development in citrus,2023,Frontiers in Plant Science,P9056a344de37
