paper_id,title,doi,pmid,pmcid,year,journal,authors,source_database,discovery_route,discovery_query,review_seed_doi,is_review,full_text_available,processing_status,notes
Pb0e6fc97748c,"Biopreservation of Food Using Bacteriocins From Lactic Acid Bacteria: Classification, Mechanisms, and Commercial Applications",,39641100,,2024,Int J Microbiol,"Putri DA, Lei J, Rossiana N, Syaputri Y.",europe_pmc_references,review_reference,references of Pc1fa6f9ccb02 (Prospects and challenges in using engineered lactic acid bacteria in aquaculture),10.1016/j.engmic.2026.100275,False,False,discovered,
Pb138722531e0,"The Role of Wastewater Treatment Plants in Dissemination of Antibiotic Resistance: Source, Measurement, Removal and Risk Assessment",,39061350,,2024,Antibiotics (Basel),"Drane K, Sheehan M, Whelan A, Ariel E, Kinobe R.",europe_pmc_references,review_reference,references of Pfa3a020f5655 (The mobile resistome in the water-soil-air nexus: horizontal gene transfer and e),10.1093/femsec/fiag064,False,False,discovered,
Pb15a16375c9f,The anticancer effect of potential probiotic L. fermentum and L. plantarum in combination with 5-fluorouracil on colorectal cancer cells,,38514489,,2024,World J Microbiol Biotechnol,"Salek S, Moazamian E, Mohammadi Bardbori A, Shamsdin SA.",europe_pmc_references,review_reference,references of Pc1fa6f9ccb02 (Prospects and challenges in using engineered lactic acid bacteria in aquaculture),10.1016/j.engmic.2026.100275,False,False,discovered,
Pb1c0beda5724,Agrobacterium rhizogenes-mediated marker-free transformation and gene editing system revealed that AeCBL3 mediates the formation of calcium oxalate crystal in kiwifruit,,38167546,,2024,Mol Hortic,"Li P, Zhang Y, Liang J, Hu X, He Y, Miao T, Ouyang Z, Yang Z, Amin AK, Ling C, Liu Y, Zhou X, Lv X, Wang R, Liu Y, Huo H, Liu Y, Tang W, Wang S.",europe_pmc_references,review_reference,references of P7e33b94a2d87 (Engineering Agrobacterium for improved plant transformation),10.1111/tpj.70015,False,False,discovered,
Pb2011e09dc35,Lactiplantibacillus plantarum Interstrain Variability in the Production of Bioactive Phenolic Metabolites from Flavan-3-ols,10.1021/acs.jafc.4c07890,39304182,PMC11450936,2024,Journal of agricultural and food chemistry,Pulido-Mateos EC; Lessard-Lord J; Desjardins Y; Roy D,europe_pmc,negative_keyword,"""unable to transform"" AND (bacteria OR strain OR microorganism OR marine OR ""environmental isolate"" OR ""non-model"")",,False,True,discovered,failure-enriched search: keep even if obscure venue || failure-enriched search: keep even if obscure venue || failure-enriched search: keep even if obscure venue || failure-enriched search: keep even if obscure venue
Pb205a6172f4a,Metabolic interdependencies in thermophilic communities are revealed using co-occurrence and complementarity networks,,39289365,,2024,Nat Commun,"Peng X, Wang S, Wang M, Feng K, He Q, Yang X, Hou W, Li F, Zhao Y, Hu B, Zou X, Deng Y.",europe_pmc_references,review_reference,references of P57e5e79839a8 (Molecular adaptations and engineering of extremophiles for synthetic biology and),10.3389/fmicb.2026.1754802,False,False,discovered,
Pb267149d15b8,Use of Cas9 Targeting and Red Recombination for Designer Phage Engineering,,38300409,,2024,J Microbiol,"Choi SY, Romero-Calle DX, Cho HG, Bae HW, Cho YH.",europe_pmc_references,review_reference,references of P7936d95e5b2b (Synthetic and Functional Engineering of Bacteriophages: Approaches for Tailored ),10.3390/molecules30153132,False,False,discovered,
Pb2679064bb49,A <i>Vibrio cholerae</i> viral satellite maximizes its spread and inhibits phage by remodeling hijacked phage coat proteins into small capsids,,38206122,,2024,Elife,"Boyd CM, Subramanian S, Dunham DT, Parent KN, Seed KD.",europe_pmc_references,review_reference,references of Pd221ccd64973 (Mobile Genetic Elements as Key Drivers of Bacterial Evolution and Adaptation in ),10.1007/s00248-026-02803-5,False,False,discovered,
Pb2dbbfbb8241,"CRISPR-phage antibacterials to address the antibiotic resistance crisis: scientific, economic, and regulatory considerations",10.1093/jlb/lsad030,38283616,,2024,J Law Biosci,"Pacia DM, Brown BL, Minssen T, Darrow JJ.",europe_pmc_references,review_reference,references of Pef4315235a63 (Expanding the Microbial Genomic Landscape and Biotechnological Applications of C) || table extraction: CRISPR-Cas systems as next-generation antimicrobials: a systemic revie / TABLE 1 || references of Pcc535888285d (Phage and CRISPR based precision antimicrobials: a dual strategy against multidr) || references of Pee622455635b (CRISPR-Cas systems as next-generation antimicrobials: a systemic review of mecha),10.3390/biology15100748; 10.3389/fmicb.2026.1747931; 10.1007/s11033-026-12544-w,False,False,discovered,From table 'TABLE 1' (Classification of references by subject area.); organism_guess=n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=In vivo n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=In vivo n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=In vivo n
Pb2ddc3bded21,Effect of the inoculation method on the potential plant growth-promoting activity of a microbial synthetic consortium.,10.3390/APP142310797,,,2024,Appl. Sci.,Jaoudé,europe_pmc_table_reference,review_reference,table extraction: Plant microbiome engineering: from inoculation to genome editing / TABLE 2 || references of P1e356e2adc52 (Plant microbiome engineering: from inoculation to genome editing),10.3389/fmicb.2026.1781381,False,False,discovered,From table 'TABLE 2' (Comparative outcomes of plant genome editing and microbiome engineering (synthet); organism_guess=n/a || From table 'TABLE 2' (Comparative outcomes of plant genome editing and microbiome engineering (synthet); organism_guess=n/a || From table 'TABLE 2' (Comparative outcomes of plant genome editing and microbiome engineering (synthet); organism_guess=n/a || From table 'TABLE 2' (Comparative outcomes of plant genome editing and microbiome engineering (synthet); organism_guess=n/a || From table 'TABLE 2' (Comparative outcomes of plant genome editing and microbiome engineering (synthet); organism_guess=n/a
Pb2e3e9e82d7f,Reduction-to-synthesis: the dominant approach to genome-scale synthetic biology,,38423803,,2024,Trends Biotechnol,"Kim K, Choe D, Cho S, Palsson B, Cho BK.",europe_pmc_references,review_reference,references of P839212134331 (Broad-Host-Range Synthetic Biology: Rethinking Microbial Chassis as a Design Var) || references of P9a499652f565 (&lt;i&gt;Streptomyces&lt;/i&gt;: boost chassis strains for production of invalua) || references of P9a499652f565 (Streptomyces: boost chassis strains for production of invaluable natural product),10.1021/acssynbio.5c00308; 10.1016/j.synbio.2026.05.005,False,False,discovered,
Pb2ec080f5a2c,The Fur-like regulatory protein MAP3773c modulates key metabolic pathways in Mycobacterium avium subsp. paratuberculosis under in-vitro iron starvation,,38637716,,2024,Sci Rep,"Thapa S, Rathnaiah G, Zinniel DK, Barletta RG, Bannantine JP, Huebner M, Sreevatsan S.",europe_pmc_references,review_reference,references of P58305ffeb76c (Advances and Challenges in Mycobacterial Genetic Engineering: Techniques for Kno),10.4014/jmb.2507.07051,False,False,discovered,
Pb393c582affe,Nitrogen limitation-induced adaptive response and lipogenesis in the Antarctic yeast <i>Rhodotorula mucilaginosa</i> M94C9,,39161597,,2024,Front Microbiol,"Rosas-Paz M, Zamora-Bello A, Torres-Ramirez N, Villarreal-Huerta D, Romero-Aguilar L, Pardo JP, El Hafidi M, Sandoval G, Segal-Kischinevzky C, Gonzalez J.",europe_pmc_references,review_reference,references of P1671b336ba4a (Process Engineering Strategies for Microbial Lipid Production: From Strain Evolu),10.3390/ijms27093760,False,False,discovered,
Pb3acd74cd73f,"PhieDBEs: a DBD-containing, PAM-flexible, high-efficiency dual base editor toolbox with wide targeting scope for use in plants",,39031643,,2024,Plant Biotechnol J,"Zheng Z, Liu T, Chai N, Zeng D, Zhang R, Wu Y, Hang J, Liu Y, Deng Q, Tan J, Liu J, Xie X, Liu YG, Zhu Q.",europe_pmc_references,review_reference,"references of P37a258460d7e (Base Editors for Engineering Industrial Microorganisms: Types, Applications, and)",10.1002/biot.70266,False,False,discovered,
Pb3f95e833b27,"Metabolic Blockade-Based Genome Mining of Sea Anemone-Associated Streptomyces sp. S1502 Identifies Atypical Angucyclines WS-5995 A-E: Isolation, Identification, Biosynthetic Investigation, and Bioactivities",10.3390/md22050195,38786587,,2024,Mar Drugs,"Wang Y, Zhou L, Pan X, Liao Z, Qi N, Sun M, Zhang H, Ju J, Ma J.",europe_pmc_references,review_reference,references of P9a499652f565 (&lt;i&gt;Streptomyces&lt;/i&gt;: boost chassis strains for production of invalua) || table extraction: Streptomyces: boost chassis strains for production of invaluable natur / Table 3 || references of P9a499652f565 (Streptomyces: boost chassis strains for production of invaluable natural product),10.1016/j.synbio.2026.05.005,False,False,discovered,From table 'Table 3' (Heterologous expression in Streptomyces for functional characterization of BGCs ); organism_guess=Streptomyces || From table 'Table 3' (Heterologous expression in Streptomyces for functional characterization of BGCs ); organism_guess=Streptomyces || From table 'Table 3' (Heterologous expression in Streptomyces for functional characterization of BGCs ); organism_guess=Streptomyces
Pb478b7c3a7e8,Uncovering the genomic basis of symbiotic interactions and niche adaptations in freshwater picocyanobacteria,,39127705,,2024,Microbiome,"Park H, Bulzu PA, Shabarova T, Kavagutti VS, Ghai R, Kasalicky V, Jezberova J.",europe_pmc_references,review_reference,"references of Pa5972a45f8b8 (Cyanobacterial type I CRISPR-Cas systems: distribution, mechanisms, and genome e)",10.3389/fbioe.2025.1552030,False,False,discovered,
Pb4855ecf891e,CRISETR: an efficient technology for multiplexed refactoring of biosynthetic gene clusters,10.1093/nar/gkae781,39271125,,2024,Nucleic Acids Res,"He F, Liu X, Tang M, Wang H, Wu Y, Liang S.",europe_pmc_references,review_reference,references of P9a499652f565 (&lt;i&gt;Streptomyces&lt;/i&gt;: boost chassis strains for production of invalua) || table extraction: Streptomyces: boost chassis strains for production of invaluable natur / Table 4 || references of P9a499652f565 (Streptomyces: boost chassis strains for production of invaluable natural product),10.1016/j.synbio.2026.05.005,False,False,discovered,From table 'Table 4' (Heterologous expression in Streptomyces for production yield improvement (2020–2); organism_guess=S. roseosporus || From table 'Table 4' (Heterologous expression in Streptomyces for production yield improvement (2020–2); organism_guess=S. roseosporus || From table 'Table 4' (Heterologous expression in Streptomyces for production yield improvement (2020–2); organism_guess=S. roseosporus
Pb4f3d518ce6e,RecA-dependent or independent recombination of plasmid DNA generates a conflict with the host EcoKI immunity by launching restriction alleviation,,38567730,,2024,Nucleic Acids Res,"Skutel M, Yanovskaya D, Demkina A, Shenfeld A, Musharova O, Severinov K, Isaev A.",europe_pmc_references,review_reference,references of P4ed81e19c8d5 (Targeting Horizontal Gene Transfer to Combat Antimicrobial Resistance: A Review ),10.2147/idr.s589962,False,False,discovered,
Pb57f75e464cf,"Host gut-derived probiotic, Exiguobacterium acetylicum G1-33, improves growth, immunity, and resistance to Vibrio harveyi in hybrid grouper (Epinephelus fuscoguttatus ♀ × Epinephelus lanceolatus ♂)",10.3390/microorganisms12081688,39203530,,2024,Microorganisms,"Zhang M, Feng Y, Zhong Z, Du Q, Yu W, Wu J, Huang X, Huang Z, Xie G, Shu H.",europe_pmc_table_reference,review_reference,table extraction: Microbiome engineering to enhance disease resistance in aquaculture: c / Table 2 || references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.3389/fmicb.2025.1625265,False,False,discovered,From table 'Table 2' (Mechanisms and comparative efficacy of probiotics in aquaculture.); organism_guess=Exiguobacterium acetylicum || From table 'Table 2' (Mechanisms and comparative efficacy of probiotics in aquaculture.); organism_guess=Exiguobacterium acetylicum || From table 'Table 2' (Mechanisms and comparative efficacy of probiotics in aquaculture.); organism_guess=Exiguobacterium acetylicum
Pb5aae13fa134,Application of the SpCas9 inhibitor BRD0539 for CRISPR/Cas9-based genetic tools in Lacticaseibacillus paracasei,10.12938/bmfh.2024-009,39764496,,2024,Biosci Microbiota Food Health,"Tamaki M, Chiku T, Suzuki S, Misaki A, Funakubo A, Matsushima Y, Yokota K, Igimi S, Kajikawa A.",europe_pmc_references,review_reference,references of P598da0632bf1 (Application and Research Prospects of CRISPR/Cas Gene Editing Technology in Lact) || table extraction: Application and Research Prospects of CRISPR/Cas Gene Editing Technolo / Table 3,10.3390/microorganisms14040739,False,False,discovered,From table 'Table 3' (CRISPR/Cas-mediated gene editing technology in LAB.); organism_guess=Lactococcus lactis Lactiplantibacillus plantarum Lacticaseibacillus paracasei || From table 'Table 3' (CRISPR/Cas-mediated gene editing technology in LAB.); organism_guess=Lactococcus lactis Lactiplantibacillus plantarum Lacticaseibacillus paracasei || From table 'Table 3' (CRISPR/Cas-mediated gene editing technology in LAB.); organism_guess=Lactococcus lactis Lactiplantibacillus plantarum Lacticaseibacillus paracasei
Pb60daa5e2b8b,An evaluation of conventional and nature-based technologies for controlling antibiotic-resistant bacteria and antibiotic-resistant genes in wastewater treatment plants,,38286289,,2024,Sci Total Environ,"Hazra M, Watts JEM, Williams JB, Joshi H.",europe_pmc_references,review_reference,references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.3389/fmicb.2025.1625265,False,False,discovered,
Pb616e3e3e835,Responsively Degradable Nanoarmor-Assisted Super Resistance and Stable Colonization of Probiotics for Enhanced Inflammation-Targeted Delivery,,38241751,,2024,Adv Mater,"Zhu L, Yu T, Wang W, Xu T, Geng W, Li N, Zan X.",europe_pmc_references,review_reference,references of P1fc3c59d0c07 (Engineered live bacteria for liver diseases and gut-liver axis disorders: from g),10.1186/s12951-026-04483-2,False,False,discovered,
Pb6221021d132,"Cell-Free Screening, Production and Animal Testing of a STI-Related Chlamydial Major Outer Membrane Protein Supported in Nanolipoproteins",,39591149,,2024,Vaccines (Basel),"Mohagheghi M, Abisoye-Ogunniyan A, Evans AC, Peterson AE, Bude GA, Hoang-Phou S, Vannest BD, Hall D, Rasley A, Weilhammer DR, Fischer NO, He W, Robinson BV, Pal S, Slepenkin A, de la Maza L, Coleman MA.",europe_pmc_references,review_reference,"references of P33bfa3eabcd8 (&lt;i&gt;Vibrio natriegens&lt;/i&gt;, a Promising Chassis from Strain Property t)",10.1021/acssynbio.5c00761,False,False,discovered,
Pb62db43e1808,,10.3390/nu16101468,38794706,,2024,Nutrients,"Zhang Y, Huang H, Luo C, Zhang X, Chen Y, Yue F, Xie B, Chen T, Zou C.",europe_pmc_table_reference,review_reference,table extraction: Engineered live bacteria for liver diseases and gut-liver axis disorde / Table 3 || references of P1fc3c59d0c07 (Engineered live bacteria for liver diseases and gut-liver axis disorders: from g),10.1186/s12951-026-04483-2,False,False,discovered,From table 'Table 3' (The preclinical and clinical trials of engineered live bacteria); organism_guess=n/a || From table 'Table 3' (The preclinical and clinical trials of engineered live bacteria); organism_guess=n/a || From table 'Table 3' (The preclinical and clinical trials of engineered live bacteria); organism_guess=n/a
Pb6469e76a521,The plasmidome associated with Gram-negative bloodstream infections: A large-scale observational study using complete plasmid assemblies,,38383544,,2024,Nat Commun,"Lipworth S, Matlock W, Shaw L, Vihta KD, Rodger G, Chau K, Barker L, George S, Kavanagh J, Davies T, Vaughan A, Andersson M, Jeffery K, Oakley S, Morgan M, Hopkins S, Peto T, Crook D, Walker AS, Stoesser N.",europe_pmc_references,review_reference,references of P56a7de64d4e0 (Conjugation as an evolutionary bottleneck in antimicrobial resistance spread),10.3389/fmicb.2026.1863866,False,False,discovered,
Pb66146367d3c,Aerosol-Mediated Spread of Antibiotic Resistance Genes: Biomonitoring Indoor and Outdoor Environments,,39200594,,2024,Int J Environ Res Public Health,"Habibi N, Uddin S, Behbehani M, Mustafa AS, Al-Fouzan W, Al-Sarawi HA, Safar H, Alatar F, Al Sawan RMZ.",europe_pmc_references,review_reference,references of Pfa3a020f5655 (The mobile resistome in the water-soil-air nexus: horizontal gene transfer and e),10.1093/femsec/fiag064,False,False,discovered,
Pb6658d507ab9,Oxygen-independent organic photosensitizer with ultralow-power NIR photoexcitation for tumor-specific photodynamic therapy,,38514624,,2024,Nat Commun,"Tang Y, Li Y, Li B, Song W, Qi G, Tian J, Huang W, Fan Q, Liu B.",europe_pmc_references,review_reference,"references of P17f1ce5056fb (Bioengineered bacteria in cancer immunotherapy: mechanistic advances, therapeuti)",10.1007/s00203-026-05030-1,False,False,discovered,
Pb6bb37363969,Staphylococcal exoribonuclease YhaM destabilizes ribosomes by targeting the mRNA of a hibernation factor,,38979572,,2024,Nucleic Acids Res,"Liponska A, Lee H, Yap MF.",europe_pmc_references,review_reference,references of Pf17474490776 (Putative gatekeepers of incoming DNA: 3' exonucleases in natural transformation ),10.1016/j.bbamcr.2026.120210,False,False,discovered,
Pb6c8e80e220f,Detection of the jellyfish Chrysaora pacifica by RPA-CRISPR-Cas12a environmental DNA (eDNA) assay and its evaluation through field validation and comparative eDNA analyses,,39423898,,2024,Sci Total Environ,"Kim K, Maji UJ, Shim KY, Yeo IC, Jeong CB.",europe_pmc_references,review_reference,references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.3389/fmicb.2025.1625265,False,False,discovered,
Pb6da1474acd0,Effect of acid detergent lignin concentration for diets formulated to be similar in neutral detergent fiber content on energy utilization in lactating Jersey cows,,38608940,,2024,J Dairy Sci,"Stypinski JD, Weiss WP, Carroll AL, Kononoff PJ.",europe_pmc_references,review_reference,references of Pc3ef93167768 (Advancing cellulose degradation through synthetic biology: engineered pathways a),10.1186/s40104-025-01328-0,False,False,discovered,
Pb6f1df7a5aab,Engineered probiotic cocktail with two cascade metabolic Escherichia coli for the treatment of hyperlysinemia,,38873158,,2024,Front Microbiol,"Geng F, Wu M, Yang P, Li X, Pan X, Wang Y, Lu J.",europe_pmc_references,review_reference,references of Pa3b7882613a5 (Engineered bacteria in disease diagnosis and therapy: A synthetic biology perspe),10.1016/j.synbio.2026.04.028,False,False,discovered,
Pb757090f91dd,"Efficacy of probiotics, prebiotics, and synbiotics on liver enzymes, lipid profiles, and inflammation in patients with non-alcoholic fatty liver disease: a systematic review and meta-analysis of randomized controlled trials",,39174901,,2024,BMC Gastroenterol,"Pan Y, Yang Y, Wu J, Zhou H, Yang C.",europe_pmc_references,review_reference,references of P1fc3c59d0c07 (Engineered live bacteria for liver diseases and gut-liver axis disorders: from g),10.1186/s12951-026-04483-2,False,False,discovered,
Pb764fb5f03ab,"A key gene, violaxanthin de-epoxidase-like 1, enhances fucoxanthin accumulation in Phaeodactylum tricornutum",10.1186/s13068-024-02496-3,,,2024,Biotechnol. Biofuels,,europe_pmc_table_reference,review_reference,table extraction: The marine diatom Phaeodactylum tricornutum as a versatile bioproducti / Table 2,10.1016/j.xplc.2025.101519,False,False,discovered,From table 'Table 2' (Genetic engineering strategies for increased fucoxanthin synthesis); organism_guess=VDL1 || From table 'Table 2' (Genetic engineering strategies for increased fucoxanthin synthesis); organism_guess=VDL1 || From table 'Table 2' (Genetic engineering strategies for increased fucoxanthin synthesis); organism_guess=VDL1 || From table 'Table 2' (Genetic engineering strategies for increased fucoxanthin synthesis); organism_guess=VDL1 || From table 'Table 2' (Genetic engineering strategies for increased fucoxanthin synthesis); organism_guess=VDL1
Pb768ff43798d,Oral delivery of probiotics using single-cell encapsulation,,38597567,,2024,Compr Rev Food Sci Food Saf,"Han J, McClements DJ, Liu X, Liu F.",europe_pmc_references,review_reference,references of P9c86844d5147 (Microbial remodeling of bile acids: emerging engineering strategies for precisio),10.1016/j.copbio.2026.103572,False,False,discovered,
Pb77b5ba0f40c,An efficient CRISPR/Cas9 genome editing system based on a multiple sgRNA processing platform in Trichoderma reesei for strain improvement and enzyme production,,38342915,,2024,Biotechnol Biofuels Bioprod,"Zhang J, Li K, Sun Y, Yao C, Liu W, Liu H, Zhong Y.",europe_pmc_references,review_reference,references of Pc3ef93167768 (Advancing cellulose degradation through synthetic biology: engineered pathways a),10.1186/s40104-025-01328-0,False,False,discovered,
Pb7d04da87644,"Gut bacteria, host immunity, and colorectal cancer: From pathogenesis to therapy",,38980275,,2024,Eur J Immunol,"Li Y, Peng J, Meng X.",europe_pmc_references,review_reference,references of P88aca6b564f9 (Engineering bacteriophages for gut health: precision antimicrobials and beyond),10.1186/s12951-026-04038-5,False,False,discovered,
Pb8b0c27c5337,Engineered probiotic Escherichia coli elicits immediate and long-term protection against influenza A virus in mice,10.1038/s41467-024-51182-3,39122688,,2024,Nat Commun,"Huang L, Tang W, He L, Li M, Lin X, Hu A, Huang X, Wu Z, Wu Z, Chen S, Hu Y.",europe_pmc_references,review_reference,references of Pa3b7882613a5 (Engineered bacteria in disease diagnosis and therapy: A synthetic biology perspe) || table extraction: Engineered bacteria in disease diagnosis and therapy: A synthetic biol / Table 2,10.1016/j.synbio.2026.04.028,False,False,discovered,From table 'Table 2' (Representative applications and advantages of engineered microorganisms in disea); organism_guess=n/a || From table 'Table 2' (Representative applications and advantages of engineered microorganisms in disea); organism_guess=n/a || From table 'Table 2' (Representative applications and advantages of engineered microorganisms in disea); organism_guess=n/a || From table 'Table 2' (Representative applications and advantages of engineered microorganisms in disea); organism_guess=n/a || From table 'Table 2' (Representative applications and advantages of engineered microorganisms in disea); organism_guess=n/a
Pb8f0ec2dd85b,Iron uptake pathway of <i>Escherichia coli</i> as an entry route for peptide nucleic acids conjugated with a siderophore mimic,,38357356,,2024,Front Microbiol,"Tsylents U, Burmistrz M, Wojciechowska M, Stepien J, Maj P, Trylska J.",europe_pmc_references,review_reference,references of Pa1192b603347 (Structural Modification and Conjugation Strategies of Antimicrobial Peptides for),10.3390/antibiotics15040390,False,False,discovered,
Pb9004ba68192,"Antibiotic resistance: a global crisis, problems and solutions",,38381581,,2024,Crit Rev Microbiol,"Aggarwal R, Mahajan P, Pandiya S, Bajaj A, Verma SK, Yadav P, Kharat AS, Khan AU, Dua M, Johri AK.",europe_pmc_references,review_reference,references of P4ed81e19c8d5 (Targeting Horizontal Gene Transfer to Combat Antimicrobial Resistance: A Review ),10.2147/idr.s589962,False,False,discovered,
Pb9731c7f2282,Quantifying genome-specific carbon fixation in a 750-meter deep subsurface hydrothermal microbial community,10.1093/femsec/fiae062,38632042,,2024,FEMS Microbiol Ecol,"Coskun OK, Gomez-Saez GV, Beren M, Ozcan D, Gunay SD, Elkin V, Hosgormez H, Einsiedl F, Eisenreich W, Orsi WD.",europe_pmc_table_reference,review_reference,"table extraction: Microbial processes in geological carbon sequestration: Mechanisms, me / Table 3 || references of P477abfd65f61 (Microbial processes in geological carbon sequestration: Mechanisms, methods, and)",10.1016/j.isci.2026.115792,False,False,discovered,From table 'Table 3' (Comparison of experimental approaches for microorganisms in GCS); organism_guess=n/a || From table 'Table 3' (Comparison of experimental approaches for microorganisms in GCS); organism_guess=n/a || From table 'Table 3' (Comparison of experimental approaches for microorganisms in GCS); organism_guess=n/a
Pb9a28c7aeb1a,Short-term dietary fiber interventions produce consistent gut microbiome responses across studies,,38742890,,2024,mSystems,"Rodriguez CI, Isobe K, Martiny JBH.",europe_pmc_references,review_reference,references of P78224117e05d (The Gut Microbiome Dependency Continuum in Drug Discovery: A Unified Pharmacolog),10.3390/biotech15020043,False,False,discovered,
Pb9b3c4db717d,"Single-strain probiotics enhance growth, anti-pathogen immunity, and resistance to Nocardia seriolae in grey mullet (Mugil cephalus) via gut microbiota modulation",,39563419,,2024,Anim Microbiome,"Chan CH, Chen LH, Chen KY, Chen IH, Lee KT, Lai LC, Tsai MH, Chuang EY, Lin MT, Yan TR.",europe_pmc_references,review_reference,references of Pc1fa6f9ccb02 (Prospects and challenges in using engineered lactic acid bacteria in aquaculture) || references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.1016/j.engmic.2026.100275; 10.3389/fmicb.2025.1625265,False,False,discovered,
Pb9f4cf75cae2,Recurrence and propagation of past functions through mineral facilitated horizontal gene transfer,10.3389/fmicb.2024.1449094,39575186,PMC11580795,2024,Frontiers in microbiology,Verma T; Hendiani S; Carbajo C; Andersen SB; Hammarlund EU; Burmølle M; Sand KK,europe_pmc,negative_keyword,"""could not introduce DNA"" AND (bacteria OR strain OR microorganism OR marine OR ""environmental isolate"" OR ""non-model"")",,False,True,discovered,failure-enriched search: keep even if obscure venue || failure-enriched search: keep even if obscure venue || failure-enriched search: keep even if obscure venue || failure-enriched search: keep even if obscure venue
Pb9f83ff2e66b,Recent Progress of Electrospun Nanofiber Dressing in the Promotion of Wound Healing,,39339060,,2024,Polymers (Basel),"Lu X, Zhou L, Song W.",europe_pmc_references,review_reference,references of Pa1192b603347 (Structural Modification and Conjugation Strategies of Antimicrobial Peptides for),10.3390/antibiotics15040390,False,False,discovered,
Pba165ea660a4,Tunable translation-level CRISPR interference by dCas13 and engineered gRNA in bacteria,,38909033,,2024,Nat Commun,"Kim G, Kim HJ, Kim K, Kim HJ, Yang J, Seo SW.",europe_pmc_references,review_reference,"references of P33bfa3eabcd8 (&lt;i&gt;Vibrio natriegens&lt;/i&gt;, a Promising Chassis from Strain Property t)",10.1021/acssynbio.5c00761,False,False,discovered,
Pba1c204ce1c1,"The prospect of antimicrobial peptides from Bacillus species with biological control potential against insect pests and diseases of economic importance in agriculture, forestry and fruit tree production",10.1080/13102818.2024.2312115,,,2024,Biotechnol. Biotechnol. Equip.,Ajuna,europe_pmc_references,review_reference,references of P6177a16d3efb (Synthetic microbiomes in bioengineered rhizospheres: new frontiers for climate-r),10.3389/fmicb.2026.1780132,False,False,discovered,
Pba230717031b,Conjugation Mediates Large-Scale Chromosomal Transfer in Streptomyces Driving Diversification of Antibiotic Biosynthetic Gene Clusters,,39506544,,2024,Mol Biol Evol,"Choufa C, Gascht P, Leblond H, Gauthier A, Vos M, Bontemps C, Leblond P.",europe_pmc_references,review_reference,references of P36eeaf2d9fe9 (Inter-species horizontal transfer of biosynthetic gene clusters: an evolutionary),10.1042/ebc20250014,False,False,discovered,
Pba456dfeeca7,Inhibitory Effect of Lactococcus and Enterococcus faecalis on Citrobacter Colitis in Mice,10.3390/microorganisms12040730,38674673,,2024,Microorganisms,"Naveed U, Jiang C, Yan Q, Wu Y, Zhao J, Zhang B, Xing J, Niu T, Shi C, Wang C.",europe_pmc_references,review_reference,references of Pc1fa6f9ccb02 (Prospects and challenges in using engineered lactic acid bacteria in aquaculture) || table extraction: Prospects and challenges in using engineered lactic acid bacteria in a / Table 1,10.1016/j.engmic.2026.100275,False,False,discovered,From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=Lactobacillus || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=E. faecalis || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=Lactobacillus || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=E. faecalis || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=Lactobacillus || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=E. faecalis || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=Lactobacillus || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=E. faecalis || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=Lactobacillus || From table 'Table 1' (Examples of LAB and the hosts they colonize.); organism_guess=E. faecalis
Pba5e7256437c,Microbial consortia of biological products: Do they have a future?,,,,2024,Biol Control,"Nunes PSO, Lacerda-Junior GV, Mascarin GM, Guimaraes RA, Medeiros FHV, Arthurs S, Bettiol W.",europe_pmc_references,review_reference,references of P6177a16d3efb (Synthetic microbiomes in bioengineered rhizospheres: new frontiers for climate-r),10.3389/fmicb.2026.1780132,False,False,discovered,
Pba71c11c9b5e,Selection and horizontal gene transfer underlie microdiversity-level heterogeneity in resistance gene fate during wastewater treatment,,38926391,,2024,Nat Commun,"Brown CL, Maile-Moskowitz A, Lopatkin AJ, Xia K, Logan LK, Davis BC, Zhang L, Vikesland PJ, Pruden A.",europe_pmc_references,review_reference,references of Pfa3a020f5655 (The mobile resistome in the water-soil-air nexus: horizontal gene transfer and e),10.1093/femsec/fiag064,False,False,discovered,
